fpr,tpr
0.09939148073022312,0.7079107505070994
0.10040567951318459,0.7079107505070994
0.10040567951318459,0.7150101419878296
0.10141987829614604,0.7150101419878296
0.10141987829614604,0.7231237322515213
0.10243407707910751,0.7231237322515213
0.10243407707910751,0.7251521298174443
0.10547667342799188,0.7251521298174443
0.10547667342799188,0.7261663286004056
0.1075050709939148,0.7261663286004056
0.1075050709939148,0.7271805273833671
0.10851926977687627,0.7271805273833671
0.10851926977687627,0.72920892494929
0.11156186612576065,0.72920892494929
0.11156186612576065,0.7302231237322515
0.11257606490872211,0.7302231237322515
0.11257606490872211,0.731237322515213
0.11359026369168357,0.731237322515213
0.11359026369168357,0.7322515212981744
0.11460446247464504,0.7322515212981744
0.11460446247464504,0.7332657200811359
0.11561866125760649,0.7332657200811359
0.11561866125760649,0.7383367139959433
0.11764705882352941,0.7383367139959433
0.11764705882352941,0.7413793103448276
0.11866125760649088,0.7413793103448276
0.11866125760649088,0.7434077079107505
0.11967545638945233,0.7434077079107505
0.11967545638945233,0.744421906693712
0.12271805273833672,0.744421906693712
0.12271805273833672,0.7484787018255578
0.12373225152129817,0.7484787018255578
0.12373225152129817,0.7494929006085193
0.12474645030425964,0.7494929006085193
0.12474645030425964,0.7505070993914807
0.1257606490872211,0.7505070993914807
0.1257606490872211,0.7515212981744422
0.12778904665314403,0.7515212981744422
0.12778904665314403,0.755578093306288
0.12880324543610547,0.755578093306288
0.12880324543610547,0.757606490872211
0.12981744421906694,0.757606490872211
0.12981744421906694,0.7586206896551724
0.1308316430020284,0.7586206896551724
0.1308316430020284,0.7606490872210954
0.13184584178498987,0.7606490872210954
0.13184584178498987,0.7647058823529411
0.1328600405679513,0.7647058823529411
0.1328600405679513,0.7657200811359026
0.13387423935091278,0.7657200811359026
0.13387423935091278,0.7667342799188641
0.13488843813387424,0.7667342799188641
0.13488843813387424,0.7677484787018256
0.1359026369168357,0.7677484787018256
0.1359026369168357,0.7718052738336714
0.13691683569979715,0.7718052738336714
0.13691683569979715,0.7758620689655172
0.13793103448275862,0.7758620689655172
0.13793103448275862,0.7768762677484787
0.140973630831643,0.7768762677484787
0.140973630831643,0.7778904665314401
0.14198782961460446,0.7778904665314401
0.14198782961460446,0.7789046653144016
0.14300202839756593,0.7789046653144016
0.14300202839756593,0.7849898580121704
0.1440162271805274,0.7849898580121704
0.1440162271805274,0.7870182555780934
0.14705882352941177,0.7870182555780934
0.14705882352941177,0.7961460446247465
0.14908722109533468,0.7961460446247465
0.14908722109533468,0.7971602434077079
0.15010141987829614,0.7971602434077079
0.15010141987829614,0.7991886409736308
0.15212981744421908,0.7991886409736308
0.15212981744421908,0.8012170385395537
0.15314401622718052,0.8012170385395537
0.15314401622718052,0.8022312373225152
0.15517241379310345,0.8022312373225152
0.15517241379310345,0.8032454361054767
0.15618661257606492,0.8032454361054767
0.15618661257606492,0.8052738336713996
0.15720081135902636,0.8052738336713996
0.15720081135902636,0.8144016227180527
0.15821501014198783,0.8144016227180527
