recall,precision
0.962474645030426,0.7103293413173652
0.962474645030426,0.7108614232209738
0.962474645030426,0.7113943028485757
0.962474645030426,0.7119279819954989
0.9614604462474645,0.7117117117117117
0.9614604462474645,0.7122464312546957
0.9614604462474645,0.7127819548872181
0.9614604462474645,0.7133182844243793
0.9614604462474645,0.713855421686747
0.960446247464503,0.7136397889977393
0.960446247464503,0.7141779788838613
0.960446247464503,0.7147169811320755
0.9594320486815415,0.7145015105740181
0.9584178498985801,0.7142857142857143
0.9584178498985801,0.7148260211800302
0.9584178498985801,0.7153671461014383
0.9574036511156186,0.7151515151515152
0.9563894523326572,0.7149355572403336
0.9563894523326572,0.7154779969650986
0.9563894523326572,0.7160212604403948
0.9563894523326572,0.7165653495440729
0.9563894523326572,0.7171102661596959
0.9563894523326572,0.7176560121765602
0.9563894523326572,0.7182025894897182
0.9563894523326572,0.71875
0.9553752535496958,0.7185354691075515
0.9553752535496958,0.7190839694656489
0.9553752535496958,0.719633307868602
0.9553752535496958,0.7201834862385321
0.9543610547667343,0.7199693955623565
0.9533468559837728,0.7197549770290965
0.9533468559837728,0.7203065134099617
0.9533468559837728,0.7208588957055214
0.9533468559837728,0.7214121258633922
0.9533468559837728,0.7219662058371735
0.9533468559837728,0.722521137586472
0.9533468559837728,0.7230769230769231
0.9533468559837728,0.7236335642802155
0.9523326572008114,0.7234206471494607
0.9523326572008114,0.7239784117193524
0.9523326572008114,0.7245370370370371
0.9523326572008114,0.7250965250965251
0.9523326572008114,0.7256568778979907
0.9513184584178499,0.7254447022428461
0.9513184584178499,0.7260061919504643
0.9513184584178499,0.726568551510457
0.9513184584178499,0.7271317829457364
0.9503042596348884,0.7269200930954228
0.9503042596348884,0.7274844720496895
0.9503042596348884,0.728049728049728
0.9503042596348884,0.7286158631415242
0.9503042596348884,0.7291828793774319
0.9503042596348884,0.7297507788161994
0.9503042596348884,0.730319563522993
0.9503042596348884,0.7308892355694228
0.949290060851927,0.7306791569086651
0.9482758620689655,0.73046875
0.9482758620689655,0.7310398749022674
0.9482758620689655,0.7316118935837246
0.9482758620689655,0.7321848081440877
0.947261663286004,0.731974921630094
0.947261663286004,0.7325490196078431
0.9462474645030426,0.7323390894819466
0.9462474645030426,0.7329143754909663
0.9462474645030426,0.7334905660377359
0.9452332657200812,0.7332808811959087
0.9442190669371197,0.7330708661417323
0.9442190669371197,0.7336485421591804
0.9442190669371197,0.7342271293375394
0.9442190669371197,0.7348066298342542
0.9442190669371197,0.735387045813586
0.9442190669371197,0.7359683794466403
0.9442190669371197,0.7365506329113924
0.9442190669371197,0.7371338083927158
0.9442190669371197,0.7377179080824089
0.9442190669371197,0.7383029341792229
0.9432048681541582,0.7380952380952381
0.9432048681541582,0.73868149324861
0.9421906693711968,0.7384737678855325
0.9421906693711968,0.7390612569610183
0.9411764705882353,0.7388535031847133
0.9411764705882353,0.7394422310756972
0.9411764705882353,0.7400318979266348
0.9401622718052738,0.7398244213886672
0.9391480730223124,0.7396166134185304
0.9391480730223124,0.7402078337330136
0.9391480730223124,0.7408
0.9391480730223124,0.7413931144915933
0.9391480730223124,0.7419871794871795
0.9391480730223124,0.7425821972734563
0.9381338742393509,0.7423756019261637
0.9381338742393509,0.7429718875502008
0.9381338742393509,0.7435691318327974
0.9371196754563894,0.7433628318584071
0.9371196754563894,0.7439613526570048
0.9371196754563894,0.7445608380338437
0.9371196754563894,0.7451612903225806
0.9371196754563894,0.7457627118644068
0.936105476673428,0.7455573505654282
0.936105476673428,0.746160064672595
0.9350912778904665,0.7459546925566343
0.9350912778904665,0.7465587044534413
0.9350912778904665,0.747163695299838
0.9350912778904665,0.7477696674776967
0.9350912778904665,0.7483766233766234
0.9350912778904665,0.7489845653939886
0.9350912778904665,0.7495934959349594
0.9350912778904665,0.7502034174125305
0.9350912778904665,0.750814332247557
0.9350912778904665,0.7514262428687857
0.9350912778904665,0.7520391517128875
0.934077079107505,0.7518367346938776
0.934077079107505,0.7524509803921569
0.9330628803245437,0.7522485690923958
0.9330628803245437,0.7528641571194763
0.9330628803245437,0.7534807534807535
0.9330628803245437,0.7540983606557377
0.9330628803245437,0.7547169811320755
0.9330628803245437,0.7553366174055829
0.9320486815415822,0.7551355792933443
0.9320486815415822,0.7557565789473685
0.9310344827586207,0.7555555555555555
0.9300202839756593,0.7553542009884678
0.9300202839756593,0.7559769167353668
0.9290060851926978,0.7557755775577558
0.9290060851926978,0.7563996696944674
0.9290060851926978,0.7570247933884298
0.9279918864097363,0.7568238213399504
0.9279918864097363,0.7574503311258278
0.9279918864097363,0.7580778790389395
0.9269776876267748,0.75787728026534
